종목코드,종목명,테마명,섹터,산업군,업종명,시장구분,기준일
065440,이루온,"['모바일솔루션(스마트폰)', 'RFID(NFC 등)', '삼성페이', '애플페이', '5G(5세대 이동통신)', 'SNS(소셜네트워크서비스)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
115610,이미지스,"['터치패널(스마트폰/태블릿PC 등)', '모바일솔루션(스마트폰)', '시스템반도체', '스마트폰']",IT,하드웨어,전기·전자,KOSDAQ,20250407
478110,이베스트스팩6호,['기업인수목적회사(SPAC)'],금융,기타금융,금융,KOSDAQ,20250407
131400,이브이첨단소재,"['PCB(FPCB 등)', '2차전지(전고체)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
351330,이삭엔지니어링,['스마트팩토리(스마트공장)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
080010,이상네트웍스,"['소모성자재구매대행(MRO)', '니켈']",경기소비재,유통,유통,KOSDAQ,20250407
086890,이수앱지스,"['치매', '면역항암제', '바이오시밀러(복제 바이오의약품)']",의료,제약및바이오,제약,KOSDAQ,20250407
047560,이스트소프트,"['딥페이크(deepfake)', 'AI 챗봇(챗GPT 등)', '4차산업 수혜주', '보안주(정보)', '핀테크(FinTech)', '게임', '모바일게임(스마트폰)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
900110,이스트아시아홀딩스,"['패션/의류', '국내 상장 중국기업']",금융,기타금융,금융,KOSDAQ,20250407
239340,이스트에이드,['지능형로봇/인공지능(AI)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
067010,이씨에스,"['마켓컬리(kurly)', '재택근무/스마트워크']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
418620,이에이트,['가상현실(VR)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
456070,이엔셀,"['유전자 치료제/분석', '줄기세포']",의료,제약및바이오,제약,KOSDAQ,20250407
102710,이엔에프테크놀로지,['반도체 재료/부품'],소재,소재,화학,KOSDAQ,20250407
041520,이엘씨,,경기소비재,유통,유통,KOSDAQ,20250407
063760,이엘피,['OLED(유기 발광 다이오드)'],의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
123570,이엠넷,['광고'],산업재,상업서비스,일반서비스,KOSDAQ,20250407
083470,이엠앤아이,['OLED(유기 발광 다이오드)'],소재,소재,화학,KOSDAQ,20250407
095190,이엠코리아,"['항공기부품', '방위산업/전쟁 및 테러', '철도', '남-북-러 가스관사업', '공작기계', '원자력발전', '수소차(연료전지/부품/충전소 등)']",소재,금속및광물,금속,KOSDAQ,20250407
091120,이엠텍,"['스마트폰', '휴대폰부품']",IT,하드웨어,전기·전자,KOSDAQ,20250407
039030,이오테크닉스,"['HBM(고대역폭메모리)', 'LED장비', '반도체 장비']",산업재,자본재,기계·장비,KOSDAQ,20250407
294090,이오플로우,,의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
088290,이원컴포텍,['자동차부품'],산업재,자본재,운송장비·부품,KOSDAQ,20250407
353810,이지바이오,"['사료', '아프리카 돼지열병(ASF)']",필수소비재,음식료및담배,음식료·담배,KOSDAQ,20250407
099750,이지케어텍,"['원격진료/비대면진료(U-Healthcare)', '의료AI']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
377330,이지트로닉스,"['방위산업/전쟁 및 테러', '수소차(연료전지/부품/충전소 등)', '5G(5세대 이동통신)', '니켈', '폐배터리', '전기차']",IT,하드웨어,전기·전자,KOSDAQ,20250407
035810,이지홀딩스,"['사료', '구제역/광우병 수혜', '육계', '아프리카 돼지열병(ASF)', '여름', '지주사', '스포츠행사 수혜(올림픽, 월드컵 등)']",필수소비재,음식료및담배,음식료·담배,KOSDAQ,20250407
092130,이크레더블,['소모성자재구매대행(MRO)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
096040,이트론,,경기소비재,유통,유통,KOSDAQ,20250407
134060,이퓨쳐,['교육/온라인 교육'],경기소비재,미디어,오락·문화,KOSDAQ,20250407
001840,이화공영,,산업재,자본재,건설,KOSDAQ,20250407
024810,이화전기,,IT,하드웨어,전기·전자,KOSDAQ,20250407
041830,인바디,"['원격진료/비대면진료(U-Healthcare)', '고령화 사회(노인복지)', '의료기기']",의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
352940,인바이오,['농업'],소재,소재,화학,KOSDAQ,20250407
079950,인베니아,['OLED(유기 발광 다이오드)'],산업재,자본재,기계·장비,KOSDAQ,20250407
389470,인벤티지랩,"['탈모 치료', '치매', '비만치료제', '마리화나(대마)']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
277410,인산가,"['탈모 치료', '음식료업종']",필수소비재,음식료및담배,음식료·담배,KOSDAQ,20250407
060150,인선이엔티,"['폐기물처리', '폐배터리', '태풍 및 장마']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
033230,인성정보,"['원격진료/비대면진료(U-Healthcare)', '의료AI', '고령화 사회(노인복지)', 'NI(네트워크통합)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
450520,인스웨이브시스템즈,['AI 챗봇(챗GPT 등)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
465480,인스피언,['보안주(정보)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
037330,인지디스플레,['초전도체'],IT,하드웨어,전기·전자,KOSDAQ,20250407
100030,인지소프트,"['모바일솔루션(스마트폰)', '인터넷은행']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
211050,인카금융서비스,,금융,기타금융,금융,KOSDAQ,20250407
083640,인콘,"['보안주(물리)', '재난/안전(지진/화재 등)', 'CCTV＆DVR']",경기소비재,유통,유통,KOSDAQ,20250407
064090,인크레더블버즈,['화장품'],경기소비재,유통,유통,KOSDAQ,20250407
216050,인크로스,['광고'],산업재,상업서비스,일반서비스,KOSDAQ,20250407
049070,인탑스,"['자동차부품', '스마트폰', '휴대폰부품', '로봇(산업용/협동로봇 등)', '갤럭시 부품주']",IT,하드웨어,전기·전자,KOSDAQ,20250407
119610,인터로조,,의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
017250,인터엠,,IT,하드웨어,전기·전자,KOSDAQ,20250407
051370,인터플렉스,"['PCB(FPCB 등)', '폴더블폰', '스마트폰', '휴대폰부품', '아이폰', '갤럭시 부품주', '플렉서블 디스플레이']",IT,하드웨어,전기·전자,KOSDAQ,20250407
064290,인텍플러스,['반도체 장비'],산업재,자본재,기계·장비,KOSDAQ,20250407
189300,인텔리안테크,"['우주항공산업(누리호/인공위성 등)', '통신장비']",IT,하드웨어,전기·전자,KOSDAQ,20250407
150840,인트로메딕,,의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
048530,인트론바이오,"['마이크로바이옴', '마이코플라스마 폐렴', '슈퍼박테리아', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)', '백신/진단시약/방역(신종플루, AI 등)']",의료,제약및바이오,제약,KOSDAQ,20250407
115310,인포바인,"['삼성페이', '인터넷은행', '전자결제(전자화폐)']",통신서비스,통신서비스,통신,KOSDAQ,20250407
039290,인포뱅크,"['모바일솔루션(스마트폰)', 'AI 챗봇(챗GPT 등)', '카카오뱅크(kakao BANK)', '인터넷은행', '전자결제(전자화폐)', '핀테크(FinTech)', '자율주행차', '모바일콘텐츠(스마트폰/태블릿PC)', 'SNS(소셜네트워크서비스)', '스마트카(SMART CAR)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
071200,인피니트헬스케어,"['원격진료/비대면진료(U-Healthcare)', '4차산업 수혜주', '고령화 사회(노인복지)']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
101930,인화정공,"['조선기자재', '자동차부품']",산업재,자본재,운송장비·부품,KOSDAQ,20250407
333430,일승,"['조선기자재', 'LNG(액화천연가스)']",산업재,자본재,운송장비·부품,KOSDAQ,20250407
068330,일신바이오,['콜드체인(저온 유통)'],산업재,자본재,기계·장비,KOSDAQ,20250407
178780,일월지엠엘,['LED'],경기소비재,유통,유통,KOSDAQ,20250407
019540,일지테크,"['자동차부품', '수소차(연료전지/부품/충전소 등)', '日 수출 규제(국산화 등)']",산업재,자본재,운송장비·부품,KOSDAQ,20250407
094820,일진파워,"['원자력발전', '핵융합에너지']",산업재,자본재,건설,KOSDAQ,20250407
950140,잉글우드랩,['화장품'],소재,소재,화학,KOSDAQ,20250407
049550,잉크테크,['전자파'],소재,소재,화학,KOSDAQ,20250407
389020,자람테크놀로지,"['뉴로모픽 반도체', '시스템반도체', '통신장비', '5G(5세대 이동통신)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
254120,자비스,"['PCB(FPCB 등)', '반도체 장비', '2차전지', '2차전지(장비)']",산업재,자본재,기계·장비,KOSDAQ,20250407
043910,자연과환경,"['DMZ 평화공원', '4대강 복원', '조림사업', '수자원(양적/질적 개선)', '모듈러주택']",소재,건축소재,비금속,KOSDAQ,20250407
234920,자이글,"['의료기기', '2차전지(LFP/리튬인산철)', '2차전지']",IT,하드웨어,전기·전자,KOSDAQ,20250407
289220,자이언트스텝,"['메타버스(Metaverse)', '영상콘텐츠', '모바일콘텐츠(스마트폰/태블릿PC)']",경기소비재,미디어,오락·문화,KOSDAQ,20250407
174880,장원테크,,IT,하드웨어,전기·전자,KOSDAQ,20250407
049630,재영솔루텍,"['남북경협', '카메라모듈/부품', '휴대폰부품']",의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
417840,저스템,['반도체 장비'],산업재,자본재,기계·장비,KOSDAQ,20250407
110020,전진바이오팜,['아프리카 돼지열병(ASF)'],소재,소재,화학,KOSDAQ,20250407
208140,정다운,"['구제역/광우병 수혜', '아프리카 돼지열병(ASF)', '음식료업종']",필수소비재,음식료및담배,음식료·담배,KOSDAQ,20250407
040420,정상제이엘에스,"['엔젤산업', '교육/온라인 교육']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
045510,정원엔시스,['SI(시스템통합)'],경기소비재,유통,유통,KOSDAQ,20250407
217190,제너셈,"['HBM(고대역폭메모리)', '반도체 장비', '전자파']",산업재,자본재,기계·장비,KOSDAQ,20250407
095700,제넥신,"['유전자 치료제/분석', '면역항암제', '비만치료제']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
072520,제넨바이오,,경기소비재,유통,유통,KOSDAQ,20250407
122310,제노레이,['의료기기'],의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
361390,제노코,"['방위산업/전쟁 및 테러', '우주항공산업(누리호/인공위성 등)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
225220,제놀루션,"['유전자 치료제/분석', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)', '엠폭스(원숭이두창)', '의료기기']",의료,제약및바이오,제약,KOSDAQ,20250407
123330,제닉,['화장품'],소재,소재,화학,KOSDAQ,20250407
381620,제닉스,['스마트팩토리(스마트공장)'],산업재,자본재,기계·장비,KOSDAQ,20250407
159580,제로투세븐,"['출산장려정책', '엔젤산업', '화장품']",경기소비재,유통,유통,KOSDAQ,20250407
147830,제룡산업,['전력설비'],소재,금속및광물,금속,KOSDAQ,20250407
033100,제룡전기,"['철도', '전력설비']",IT,하드웨어,전기·전자,KOSDAQ,20250407
079370,제우스,"['HBM(고대역폭메모리)', '반도체 장비', '로봇(산업용/협동로봇 등)', '3D 낸드(NAND)']",산업재,자본재,기계·장비,KOSDAQ,20250407
054950,제이브이엠,,산업재,자본재,기계·장비,KOSDAQ,20250407
023440,제이스코홀딩스,"['철강 중소형', '니켈']",소재,금속및광물,금속,KOSDAQ,20250407
090470,제이스텍,"['반도체 장비', 'OLED(유기 발광 다이오드)', '2차전지']",산업재,자본재,기계·장비,KOSDAQ,20250407
137950,제이씨케미칼,['조림사업'],소재,소재,화학,KOSDAQ,20250407
033320,제이씨현시스템,"['재택근무/스마트워크', '가상현실(VR)', '드론(Drone)', '가상화폐(비트코인 등)']",경기소비재,유통,유통,KOSDAQ,20250407
417500,제이아이테크,['반도체 재료/부품'],소재,소재,화학,KOSDAQ,20250407
204270,제이앤티씨,"['스마트폰', '휴대폰부품', '갤럭시 부품주', '유리 기판']",IT,하드웨어,전기·전자,KOSDAQ,20250407
026040,제이에스티나,"['남북경협', '패션/의류']",산업재,자본재,기타제조,KOSDAQ,20250407
452160,제이엔비,['반도체 장비'],산업재,자본재,기계·장비,KOSDAQ,20250407
126880,제이엔케이글로벌,"['네옴시티', '수소차(연료전지/부품/충전소 등)']",산업재,자본재,기계·장비,KOSDAQ,20250407
322510,제이엘케이,"['원격진료/비대면진료(U-Healthcare)', '의료AI', '의료기기']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
033050,제이엠아이,,소재,소재,화학,KOSDAQ,20250407
094970,제이엠티,['OLED(유기 발광 다이오드)'],IT,하드웨어,전기·전자,KOSDAQ,20250407
418550,제이오,"['2차전지', '탄소나노튜브(CNT)']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
420570,제이투케이바이오,['화장품'],소재,소재,화학,KOSDAQ,20250407
089790,제이티,['반도체 장비'],산업재,자본재,기계·장비,KOSDAQ,20250407
052670,제일바이오,,의료,제약및바이오,제약,KOSDAQ,20250407
412540,제일엠앤에스,,산업재,자본재,기계·장비,KOSDAQ,20250407
199820,제일일렉트릭,"['스마트홈(홈네트워크)', '전력설비', '전기차 화재 방지(배터리 열폭주 등)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
038010,제일테크노스,['원자력발전'],소재,금속및광물,금속,KOSDAQ,20250407
276730,제주맥주,"['음식료업종', '주류업(주정, 에탄올 등)', '여름']",필수소비재,음식료및담배,음식료·담배,KOSDAQ,20250407
080220,제주반도체,"['온디바이스 AI', '화이자(PFIZER)', '휴대폰부품']",IT,하드웨어,전기·전자,KOSDAQ,20250407
216080,제테마,"['보톡스(보툴리눔톡신)', '미용기기', '의료기기']",의료,제약및바이오,제약,KOSDAQ,20250407
229000,젠큐릭스,"['유전자 치료제/분석', '의료AI', '마이코플라스마 폐렴']",의료,제약및바이오,제약,KOSDAQ,20250407
082270,젬백스,['치매'],산업재,자본재,기계·장비,KOSDAQ,20250407
044060,조광ILI,,산업재,자본재,기계·장비,KOSDAQ,20250407
034940,조아제약,"['구충제(펜벤다졸, 이버멕틴 등)', '제약업체', '마스크']",의료,제약및바이오,제약,KOSDAQ,20250407
067000,조이시티,"['게임', '모바일게임(스마트폰)', '웹툰']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
033340,좋은사람들,"['남북경협', '日제품 불매운동(수혜)', '패션/의류']",경기소비재,내구소비재및의류,섬유·의류,KOSDAQ,20250407
036930,주성엔지니어링,"['LED장비', '반도체 장비', '태양광에너지', 'OLED(유기 발광 다이오드)', '코리아 밸류업 지수(Korea Value-up Index)', '플렉서블 디스플레이']",산업재,자본재,기계·장비,KOSDAQ,20250407
072020,중앙백신,"['아프리카 돼지열병(ASF)', '메르스 코로나 바이러스', '백신/진단시약/방역(신종플루, AI 등)']",의료,제약및바이오,제약,KOSDAQ,20250407
000440,중앙에너비스,['LPG(액화석유가스)'],경기소비재,유통,유통,KOSDAQ,20250407
051980,중앙첨단소재,['리튬'],IT,하드웨어,전기·전자,KOSDAQ,20250407
228760,지노믹트리,"['유전자 치료제/분석', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
314130,지놈앤컴퍼니,"['유전자 치료제/분석', '마이크로바이옴', '화장품']",의료,제약및바이오,제약,KOSDAQ,20250407
389030,지니너스,['유전자 치료제/분석'],산업재,상업서비스,일반서비스,KOSDAQ,20250407
043610,지니뮤직,"['엔터테인먼트', '음원/음반', '모바일콘텐츠(스마트폰/태블릿PC)']",경기소비재,미디어,오락·문화,KOSDAQ,20250407
263860,지니언스,['보안주(정보)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
303030,지니틱스,"['삼성페이', '시스템반도체']",IT,하드웨어,전기·전자,KOSDAQ,20250407
036180,지더블유바이텍,,경기소비재,유통,유통,KOSDAQ,20250407
208350,지란지교시큐리티,['보안주(정보)'],IT,소프트웨어,IT 서비스,KOSDAQ,20250407
144510,지씨셀,"['면역항암제', '제대혈', '콜드체인(저온 유통)']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
358570,지아이이노베이션,['면역항암제'],산업재,상업서비스,일반서비스,KOSDAQ,20250407
382480,지아이텍,"['수소차(연료전지/부품/충전소 등)', '2차전지', '2차전지(장비)']",산업재,자본재,기계·장비,KOSDAQ,20250407
382800,지앤비에스 에코,"['LED', '반도체 장비', '태양광에너지']",산업재,자본재,기계·장비,KOSDAQ,20250407
051160,지어소프트,"['마켓컬리(kurly)', '모바일솔루션(스마트폰)', '소매유통', '광고']",IT,소프트웨어,IT 서비스,KOSDAQ,20250407
053050,지에스이,"['겨울', '도시가스']",유틸리티,유틸리티,전기·가스·수도,KOSDAQ,20250407
119850,지엔씨에너지,"['남북경협', '4차산업 수혜주']",IT,하드웨어,전기·전자,KOSDAQ,20250407
065060,지엔코,['패션/의류'],경기소비재,내구소비재및의류,섬유·의류,KOSDAQ,20250407
204840,지엘팜텍,"['제약업체', '낙태/피임']",경기소비재,유통,유통,KOSDAQ,20250407
311320,지오엘리먼트,['반도체 재료/부품'],IT,하드웨어,전기·전자,KOSDAQ,20250407
388050,지투파워,"['스마트그리드(지능형전력망)', '원자력발전', '전력설비', '태양광에너지', '전력저장장치(ESS)']",IT,하드웨어,전기·전자,KOSDAQ,20250407
018120,진로발효,"['주류업(주정, 에탄올 등)']",필수소비재,음식료및담배,음식료·담배,KOSDAQ,20250407
109820,진매트릭스,"['코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)', '메르스 코로나 바이러스', '엠폭스(원숭이두창)', '백신/진단시약/방역(신종플루, AI 등)', '코로나19(치료제/백신 개발 등)']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
086060,진바이오텍,"['구충제(펜벤다졸, 이버멕틴 등)', '아프리카 돼지열병(ASF)', '백신/진단시약/방역(신종플루, AI 등)']",경기소비재,유통,유통,KOSDAQ,20250407
036890,진성티이씨,"['건설기계', '수소차(연료전지/부품/충전소 등)']",산업재,자본재,기계·장비,KOSDAQ,20250407
363250,진시스템,"['유전자 치료제/분석', '코로나19(진단/치료제/백신 개발 등)', '코로나19(진단키트)']",의료,의료장비및서비스,의료·정밀기기,KOSDAQ,20250407
007370,진양제약,"['치매', '제약업체']",의료,제약및바이오,제약,KOSDAQ,20250407
285800,진영,['리모델링/인테리어'],소재,소재,화학,KOSDAQ,20250407
085660,차바이오텍,"['줄기세포', '원격진료/비대면진료(U-Healthcare)', '면역항암제', '고령화 사회(노인복지)', '제대혈']",의료,제약및바이오,제약,KOSDAQ,20250407
261780,차백신연구소,"['코로나19(진단/치료제/백신 개발 등)', '백신/진단시약/방역(신종플루, AI 등)', '코로나19(치료제/백신 개발 등)']",산업재,상업서비스,일반서비스,KOSDAQ,20250407
351870,차이커뮤니케이션,['광고'],산업재,상업서비스,일반서비스,KOSDAQ,20250407
